	DSInum	term_freq	word
1300	11	0	transition staff
1301	11	0	transpacifict partnership
1302	11	0	tweet
1303	11	0	twitter
1304	11	0	vladimir putin
1305	11	0	vote
1306	11	0	voter
1307	11	0	wall
1308	11	1	war
1309	11	2	washington
1310	11	0	white house
1311	11	0	hiring freeze
1312	11	0	job
1313	11	0	order
1314	11	0	uncertainty
1315	11	0	work
1316	11	0	freedom caucus
1317	11	0	gerrymander
1318	11	0	house of representatives
1319	11	0	jobs
1320	11	0	executive order
1321	11	0	internet user
1322	11	0	sensitive information
1323	11	0	internet history
1324	11	0	federal communications commission
1325	11	0	virtual private network
1326	11	0	consumer permission
1327	11	0	coal miners
1328	11	0	environmental regulation
1329	11	0	Middle-Eastern countries
1330	11	0	emergency stay
1331	11	0	our country
1332	11	0	refugees
1333	11	0	travel ban
1334	11	0	japan
1335	11	0	navarro
1336	11	0	trade deficit
1337	11	0	trading partners
1338	11	0	military action
1339	11	0	missile
1340	11	0	north korea
1341	11	0	nuclear testing
1342	11	0	rex tillerson
1343	11	0	south korea
1344	11	0	threats
1345	11	0	christopher steele
1346	11	1	fbi
1347	11	0	kremlin election involvement
1348	11	0	mickhail kulagin
1349	11	0	bankruptcy
1350	11	0	bill
1351	11	0	healthcare
1352	11	0	reform
1353	11	0	foreign country
1354	11	0	lawful resistriction
1355	11	0	public safety
1356	11	0	travel
1357	11	0	united states
1358	11	0	american healthcare act
1359	11	0	deductibles
1360	11	0	premiums
1361	11	0	repeal and replace
1362	11	0	ryan
1363	11	0	construction
1364	11	0	cost
1365	11	0	department of homeland security
1366	11	0	U.S.MexicoBorder
1367	11	0	community
1368	11	0	small business
1369	11	0	small business confidence
1370	11	0	affordable care act
1371	11	0	regulations
1372	11	0	small business community
1373	11	0	united states economy
1374	11	0	tax overhaul
1375	12	2	administration
1376	12	0	american energy
1377	12	0	bank
1378	12	0	barack obama
1379	12	0	border
1380	12	0	bridge
1381	12	0	business
1382	12	0	campaign
1383	12	0	climate change
1384	12	1	congress
1385	12	0	conservative
1386	12	0	democracy
1387	12	0	democrat
1388	12	0	democratic party
1389	12	0	economy
1390	12	0	election
1391	12	0	energy
1392	12	0	environment
1393	12	2	government
1394	12	0	hack
1395	12	0	hillary clinton
1396	12	0	house republican
1397	12	0	immigrant
1398	12	1	immigration
1399	12	0	intelligence agency
1400	12	0	keystone pipeline
1401	12	0	lawmaker
1402	12	0	leader
1403	12	1	legislation
1404	12	0	media
1405	12	0	mexico
1406	12	0	money
1407	12	0	moscow
1408	12	2	obamacare
1409	12	0	party
1410	12	0	power
1411	12	0	presidency
1412	12	2	president
1413	12	0	president elect
1414	12	0	regulation
1415	12	2	republican
1416	12	0	republican lawmakers
1417	12	0	republican leaders
1418	12	0	restriction
1419	12	0	russia
1420	12	0	russian
1421	12	0	sanction
1422	12	0	secretary
1423	12	0	tax break
1424	12	0	terrorist
1425	12	0	transition staff
1426	12	0	transpacifict partnership
1427	12	0	tweet
1428	12	0	twitter
1429	12	0	vladimir putin
1430	12	0	vote
1431	12	0	voter
1432	12	0	wall
1433	12	0	war
1434	12	0	washington
1435	12	0	white house
1436	12	0	hiring freeze
1437	12	0	job
1438	12	0	order
1439	12	0	uncertainty
1440	12	2	work
1441	12	0	freedom caucus
1442	12	0	gerrymander
1443	12	0	house of representatives
1444	12	0	jobs
1445	12	0	executive order
1446	12	0	internet user
1447	12	0	sensitive information
1448	12	0	internet history
1449	12	0	federal communications commission
1450	12	0	virtual private network
1451	12	0	consumer permission
1452	12	0	coal miners
1453	12	0	environmental regulation
1454	12	0	Middle-Eastern countries
1455	12	0	emergency stay
1456	12	0	our country
1457	12	0	refugees
1458	12	0	travel ban
1459	12	0	japan
1460	12	0	navarro
1461	12	0	trade deficit
1462	12	0	trading partners
1463	12	0	military action
1464	12	0	missile
1465	12	0	north korea
1466	12	0	nuclear testing
1467	12	0	rex tillerson
1468	12	0	south korea
1469	12	0	threats
1470	12	0	christopher steele
1471	12	0	fbi
1472	12	0	kremlin election involvement
1473	12	0	mickhail kulagin
1474	12	0	bankruptcy
1475	12	2	bill
1476	12	1	healthcare
1477	12	1	reform
1478	12	0	foreign country
1479	12	0	lawful resistriction
1480	12	0	public safety
1481	12	0	travel
1482	12	0	united states
1483	12	0	american healthcare act
1484	12	0	deductibles
1485	12	0	premiums
1486	12	0	repeal and replace
1487	12	0	ryan
1488	12	0	construction
1489	12	0	cost
1490	12	0	department of homeland security
1491	12	0	U.S.MexicoBorder
1492	12	0	community
1493	12	0	small business
1494	12	0	small business confidence
1495	12	0	affordable care act
1496	12	0	regulations
1497	12	0	small business community
1498	12	0	united states economy
1499	12	0	tax overhaul
1500	13	1	administration
1501	13	0	american energy
1502	13	0	bank
1503	13	0	barack obama
1504	13	0	border
1505	13	0	bridge
1506	13	0	business
1507	13	0	campaign
1508	13	0	climate change
1509	13	0	congress
1510	13	0	conservative
1511	13	1	democracy
1512	13	0	democrat
1513	13	0	democratic party
1514	13	0	economy
1515	13	2	election
1516	13	0	energy
1517	13	0	environment
1518	13	1	government
1519	13	2	hack
1520	13	0	hillary clinton
1521	13	0	house republican
1522	13	0	immigrant
1523	13	0	immigration
1524	13	0	intelligence agency
1525	13	0	keystone pipeline
1526	13	0	lawmaker
1527	13	0	leader
1528	13	0	legislation
1529	13	3	media
1530	13	0	mexico
1531	13	0	money
1532	13	2	moscow
1533	13	0	obamacare
1534	13	1	party
1535	13	0	power
1536	13	0	presidency
1537	13	9	president
1538	13	0	president elect
1539	13	0	regulation
1540	13	1	republican
1541	13	0	republican lawmakers
1542	13	0	republican leaders
1543	13	0	restriction
1544	13	11	russia
1545	13	6	russian
1546	13	0	sanction
1547	13	1	secretary
1548	13	0	tax break
1549	13	0	terrorist
1550	13	0	transition staff
1551	13	0	transpacifict partnership
1552	13	0	tweet
1553	13	2	twitter
1554	13	0	vladimir putin
1555	13	1	vote
1556	13	0	voter
1557	13	0	wall
1558	13	1	war
1559	13	1	washington
1560	13	0	white house
1561	13	0	hiring freeze
1562	13	0	job
1563	13	0	order
1564	13	0	uncertainty
1565	13	1	work
1566	13	0	freedom caucus
1567	13	0	gerrymander
1568	13	0	house of representatives
1569	13	0	jobs
1570	13	0	executive order
1571	13	0	internet user
1572	13	0	sensitive information
1573	13	0	internet history
1574	13	0	federal communications commission
1575	13	0	virtual private network
1576	13	0	consumer permission
1577	13	0	coal miners
1578	13	0	environmental regulation
1579	13	0	Middle-Eastern countries
1580	13	0	emergency stay
1581	13	0	our country
1582	13	0	refugees
1583	13	0	travel ban
1584	13	0	japan
1585	13	0	navarro
1586	13	0	trade deficit
1587	13	0	trading partners
1588	13	0	military action
1589	13	0	missile
1590	13	0	north korea
1591	13	0	nuclear testing
1592	13	0	rex tillerson
1593	13	0	south korea
1594	13	0	threats
1595	13	0	christopher steele
1596	13	0	fbi
1597	13	0	kremlin election involvement
1598	13	0	mickhail kulagin
1599	13	0	bankruptcy
1600	13	0	bill
1601	13	0	healthcare
1602	13	0	reform
1603	13	0	foreign country
1604	13	0	lawful resistriction
1605	13	0	public safety
1606	13	0	travel
1607	13	0	united states
1608	13	0	american healthcare act
1609	13	0	deductibles
1610	13	0	premiums
1611	13	0	repeal and replace
1612	13	0	ryan
1613	13	0	construction
1614	13	0	cost
1615	13	0	department of homeland security
1616	13	0	U.S.MexicoBorder
1617	13	8	community
1618	13	0	small business
1619	13	0	small business confidence
1620	13	0	affordable care act
1621	13	0	regulations
1622	13	0	small business community
1623	13	0	united states economy
1624	13	0	tax overhaul
1625	14	2	administration
1626	14	0	american energy
1627	14	4	bank
1628	14	0	barack obama
1629	14	0	border
1630	14	0	bridge
1631	14	8	business
1632	14	3	campaign
1633	14	0	climate change
1634	14	0	congress
1635	14	0	conservative
1636	14	0	democracy
1637	14	0	democrat
1638	14	0	democratic party
1639	14	0	economy
1640	14	5	election
1641	14	0	energy
1642	14	0	environment
1643	14	8	government
1644	14	0	hack
1645	14	0	hillary clinton
1646	14	0	house republican
1647	14	0	immigrant
1648	14	0	immigration
1649	14	0	intelligence agency
1650	14	0	keystone pipeline
1651	14	0	lawmaker
1652	14	1	leader
1653	14	0	legislation
1654	14	0	media
1655	14	1	mexico
1656	14	0	money
1657	14	0	moscow
1658	14	0	obamacare
1659	14	1	party
1660	14	0	power
1661	14	0	presidency
1662	14	13	president
1663	14	0	president elect
1664	14	0	regulation
1665	14	0	republican
1666	14	0	republican lawmakers
1667	14	0	republican leaders
1668	14	0	restriction
1669	14	0	russia
1670	14	0	russian
1671	14	0	sanction
1672	14	3	secretary
1673	14	0	tax break
1674	14	0	terrorist
1675	14	0	transition staff
1676	14	0	transpacifict partnership
1677	14	0	tweet
1678	14	0	twitter
1679	14	0	vladimir putin
1680	14	0	vote
1681	14	0	voter
1682	14	0	wall
1683	14	0	war
1684	14	4	washington
1685	14	0	white house
1686	14	0	hiring freeze
1687	14	0	job
1688	14	0	order
1689	14	0	uncertainty
1690	14	0	work
1691	14	0	freedom caucus
1692	14	0	gerrymander
1693	14	0	house of representatives
1694	14	3	jobs
1695	14	0	executive order
1696	14	0	internet user
1697	14	0	sensitive information
1698	14	0	internet history
1699	14	0	federal communications commission
1700	14	0	virtual private network
1701	14	0	consumer permission
1702	14	0	coal miners
1703	14	0	environmental regulation
1704	14	0	Middle-Eastern countries
1705	14	0	emergency stay
1706	14	0	our country
1707	14	0	refugees
1708	14	0	travel ban
1709	14	0	japan
1710	14	0	navarro
1711	14	0	trade deficit
1712	14	0	trading partners
1713	14	0	military action
1714	14	0	missile
1715	14	0	north korea
1716	14	0	nuclear testing
1717	14	0	rex tillerson
1718	14	0	south korea
1719	14	0	threats
1720	14	0	christopher steele
1721	14	0	fbi
1722	14	0	kremlin election involvement
1723	14	0	mickhail kulagin
1724	14	0	bankruptcy
1725	14	0	bill
1726	14	0	healthcare
1727	14	0	reform
1728	14	0	foreign country
1729	14	0	lawful resistriction
1730	14	0	public safety
1731	14	0	travel
1732	14	0	united states
1733	14	0	american healthcare act
1734	14	0	deductibles
1735	14	0	premiums
1736	14	0	repeal and replace
1737	14	0	ryan
1738	14	0	construction
1739	14	0	cost
1740	14	0	department of homeland security
1741	14	0	U.S.MexicoBorder
1742	14	0	community
1743	14	0	small business
1744	14	0	small business confidence
1745	14	0	affordable care act
1746	14	1	regulations
1747	14	0	small business community
1748	14	0	united states economy
1749	14	0	tax overhaul
1750	15	1	administration
1751	15	0	american energy
1752	15	0	bank
1753	15	0	barack obama
1754	15	6	border
1755	15	0	bridge
1756	15	0	business
1757	15	0	campaign
1758	15	0	climate change
1759	15	3	congress
1760	15	0	conservative
1761	15	0	democracy
1762	15	1	democrat
1763	15	0	democratic party
1764	15	0	economy
1765	15	0	election
1766	15	0	energy
1767	15	0	environment
1768	15	4	government
1769	15	0	hack
1770	15	0	hillary clinton
1771	15	0	house republican
1772	15	0	immigrant
1773	15	0	immigration
1774	15	0	intelligence agency
1775	15	0	keystone pipeline
1776	15	0	lawmaker
1777	15	1	leader
1778	15	0	legislation
1779	15	0	media
1780	15	1	mexico
1781	15	3	money
1782	15	0	moscow
1783	15	0	obamacare
1784	15	1	party
1785	15	0	power
1786	15	0	presidency
1787	15	2	president
1788	15	0	president elect
1789	15	0	regulation
1790	15	1	republican
1791	15	0	republican lawmakers
1792	15	0	republican leaders
1793	15	0	restriction
1794	15	0	russia
1795	15	0	russian
1796	15	0	sanction
1797	15	0	secretary
1798	15	0	tax break
1799	15	0	terrorist
1800	15	0	transition staff
1801	15	0	transpacifict partnership
1802	15	0	tweet
1803	15	1	twitter
1804	15	0	vladimir putin
1805	15	0	vote
1806	15	0	voter
1807	15	10	wall
1808	15	0	war
1809	15	0	washington
1810	15	0	white house
1811	15	0	hiring freeze
1812	15	0	job
1813	15	1	order
1814	15	0	uncertainty
1815	15	1	work
1816	15	0	freedom caucus
1817	15	0	gerrymander
1818	15	0	house of representatives
1819	15	0	jobs
1820	15	0	executive order
1821	15	0	internet user
1822	15	0	sensitive information
1823	15	0	internet history
1824	15	0	federal communications commission
1825	15	0	virtual private network
1826	15	0	consumer permission
1827	15	0	coal miners
1828	15	0	environmental regulation
1829	15	0	Middle-Eastern countries
1830	15	0	emergency stay
1831	15	0	our country
1832	15	0	refugees
1833	15	0	travel ban
1834	15	0	japan
1835	15	0	navarro
1836	15	0	trade deficit
1837	15	0	trading partners
1838	15	0	military action
1839	15	0	missile
1840	15	0	north korea
1841	15	0	nuclear testing
1842	15	0	rex tillerson
1843	15	0	south korea
1844	15	0	threats
1845	15	0	christopher steele
1846	15	0	fbi
1847	15	0	kremlin election involvement
1848	15	0	mickhail kulagin
1849	15	0	bankruptcy
1850	15	0	bill
1851	15	0	healthcare
1852	15	0	reform
1853	15	0	foreign country
1854	15	0	lawful resistriction
1855	15	0	public safety
1856	15	0	travel
1857	15	0	united states
1858	15	0	american healthcare act
1859	15	0	deductibles
1860	15	0	premiums
1861	15	0	repeal and replace
1862	15	0	ryan
1863	15	3	construction
1864	15	3	cost
1865	15	0	department of homeland security
1866	15	0	U.S.MexicoBorder
1867	15	0	community
1868	15	0	small business
1869	15	0	small business confidence
1870	15	0	affordable care act
1871	15	0	regulations
1872	15	0	small business community
1873	15	0	united states economy
1874	15	0	tax overhaul
1875	16	0	administration
1876	16	0	american energy
1877	16	0	bank
1878	16	0	barack obama
1879	16	0	border
1880	16	0	bridge
1881	16	1	business
1882	16	3	campaign
1883	16	0	climate change
1884	16	0	congress
1885	16	0	conservative
1886	16	0	democracy
1887	16	0	democrat
1888	16	0	democratic party
1889	16	0	economy
1890	16	0	election
1891	16	0	energy
1892	16	0	environment
1893	16	2	government
1894	16	0	hack
1895	16	0	hillary clinton
1896	16	0	house republican
1897	16	0	immigrant
1898	16	0	immigration
1899	16	0	intelligence agency
1900	16	0	keystone pipeline
1901	16	0	lawmaker
1902	16	0	leader
1903	16	0	legislation
1904	16	0	media
1905	16	0	mexico
1906	16	0	money
1907	16	0	moscow
1908	16	0	obamacare
1909	16	0	party
1910	16	0	power
1911	16	0	presidency
1912	16	0	president
1913	16	0	president elect
1914	16	0	regulation
1915	16	0	republican
1916	16	0	republican lawmakers
1917	16	0	republican leaders
1918	16	0	restriction
1919	16	0	russia
1920	16	0	russian
1921	16	0	sanction
1922	16	2	secretary
1923	16	0	tax break
1924	16	0	terrorist
1925	16	0	transition staff
1926	16	0	transpacifict partnership
1927	16	0	tweet
1928	16	0	twitter
1929	16	0	vladimir putin
1930	16	0	vote
1931	16	0	voter
1932	16	0	wall
1933	16	0	war
1934	16	1	washington
1935	16	0	white house
1936	16	0	hiring freeze
1937	16	0	job
1938	16	0	order
1939	16	0	uncertainty
1940	16	1	work
1941	16	0	freedom caucus
1942	16	0	gerrymander
1943	16	0	house of representatives
1944	16	0	jobs
1945	16	0	executive order
1946	16	0	internet user
1947	16	0	sensitive information
1948	16	0	internet history
1949	16	0	federal communications commission
1950	16	0	virtual private network
1951	16	0	consumer permission
1952	16	0	coal miners
1953	16	0	environmental regulation
1954	16	0	Middle-Eastern countries
1955	16	0	emergency stay
1956	16	0	our country
1957	16	0	refugees
1958	16	0	travel ban
1959	16	0	japan
1960	16	0	navarro
1961	16	0	trade deficit
1962	16	0	trading partners
1963	16	0	military action
1964	16	0	missile
1965	16	0	north korea
1966	16	0	nuclear testing
1967	16	0	rex tillerson
1968	16	0	south korea
1969	16	0	threats
1970	16	0	christopher steele
1971	16	1	fbi
1972	16	0	kremlin election involvement
1973	16	0	mickhail kulagin
1974	16	0	bankruptcy
1975	16	0	bill
1976	16	0	healthcare
1977	16	0	reform
1978	16	0	foreign country
1979	16	0	lawful resistriction
1980	16	0	public safety
1981	16	0	travel
1982	16	0	united states
1983	16	0	american healthcare act
1984	16	0	deductibles
1985	16	0	premiums
1986	16	0	repeal and replace
1987	16	0	ryan
1988	16	0	construction
1989	16	0	cost
1990	16	0	department of homeland security
1991	16	0	U.S.MexicoBorder
1992	16	1	community
1993	16	0	small business
1994	16	0	small business confidence
1995	16	0	affordable care act
1996	16	0	regulations
1997	16	0	small business community
1998	16	0	united states economy
1999	16	0	tax overhaul
2000	17	3	administration
2001	17	0	american energy
2002	17	0	bank
2003	17	0	barack obama
2004	17	0	border
2005	17	0	bridge
2006	17	0	business
2007	17	2	campaign
2008	17	0	climate change
2009	17	1	congress
2010	17	0	conservative
2011	17	0	democracy
2012	17	0	democrat
2013	17	0	democratic party
2014	17	2	economy
2015	17	5	election
2016	17	0	energy
2017	17	0	environment
2018	17	3	government
2019	17	0	hack
2020	17	0	hillary clinton
2021	17	0	house republican
2022	17	2	immigrant
2023	17	1	immigration
2024	17	0	intelligence agency
2025	17	0	keystone pipeline
2026	17	0	lawmaker
2027	17	1	leader
2028	17	0	legislation
2029	17	0	media
2030	17	5	mexico
2031	17	0	money
2032	17	0	moscow
2033	17	0	obamacare
2034	17	4	party
2035	17	1	power
2036	17	0	presidency
2037	17	6	president
2038	17	0	president elect
2039	17	1	regulation
2040	17	0	republican
2041	17	0	republican lawmakers
2042	17	0	republican leaders
2043	17	0	restriction
2044	17	0	russia
2045	17	0	russian
2046	17	0	sanction
2047	17	0	secretary
2048	17	0	tax break
2049	17	0	terrorist
2050	17	0	transition staff
2051	17	0	transpacifict partnership
2052	17	0	tweet
2053	17	0	twitter
2054	17	0	vladimir putin
2055	17	0	vote
2056	17	0	voter
2057	17	0	wall
2058	17	0	war
2059	17	0	washington
2060	17	0	white house
2061	17	0	hiring freeze
2062	17	1	job
2063	17	0	order
2064	17	0	uncertainty
2065	17	1	work
2066	17	0	freedom caucus
2067	17	0	gerrymander
2068	17	0	house of representatives
2069	17	1	jobs
2070	17	0	executive order
2071	17	0	internet user
2072	17	0	sensitive information
2073	17	0	internet history
2074	17	0	federal communications commission
2075	17	0	virtual private network
2076	17	0	consumer permission
2077	17	0	coal miners
2078	17	0	environmental regulation
2079	17	0	Middle-Eastern countries
2080	17	0	emergency stay
2081	17	0	our country
2082	17	1	refugees
2083	17	0	travel ban
2084	17	0	japan
2085	17	0	navarro
2086	17	0	trade deficit
2087	17	0	trading partners
2088	17	0	military action
2089	17	0	missile
2090	17	0	north korea
2091	17	0	nuclear testing
2092	17	0	rex tillerson
2093	17	0	south korea
2094	17	0	threats
2095	17	0	christopher steele
2096	17	0	fbi
2097	17	0	kremlin election involvement
2098	17	0	mickhail kulagin
2099	17	0	bankruptcy
2100	17	1	bill
2101	17	0	healthcare
2102	17	1	reform
2103	17	0	foreign country
2104	17	0	lawful resistriction
2105	17	0	public safety
2106	17	0	travel
2107	17	0	united states
2108	17	0	american healthcare act
2109	17	0	deductibles
2110	17	0	premiums
2111	17	0	repeal and replace
2112	17	0	ryan
2113	17	0	construction
2114	17	0	cost
2115	17	0	department of homeland security
2116	17	0	U.S.MexicoBorder
2117	17	1	community
2118	17	0	small business
2119	17	0	small business confidence
2120	17	0	affordable care act
2121	17	1	regulations
2122	17	0	small business community
2123	17	0	united states economy
2124	17	0	tax overhaul
2125	18	1	administration
2126	18	0	american energy
2127	18	0	bank
2128	18	0	barack obama
2129	18	8	border
2130	18	0	bridge
2131	18	0	business
2132	18	2	campaign
2133	18	0	climate change
2134	18	1	congress
2135	18	0	conservative
2136	18	0	democracy
2137	18	0	democrat
2138	18	0	democratic party
2139	18	0	economy
2140	18	0	election
2141	18	0	energy
2142	18	0	environment
2143	18	2	government
2144	18	0	hack
2145	18	0	hillary clinton
2146	18	0	house republican
2147	18	0	immigrant
2148	18	1	immigration
2149	18	0	intelligence agency
2150	18	0	keystone pipeline
2151	18	0	lawmaker
2152	18	1	leader
2153	18	0	legislation
2154	18	1	media
2155	18	3	mexico
2156	18	2	money
2157	18	0	moscow
2158	18	0	obamacare
2159	18	0	party
2160	18	0	power
2161	18	0	presidency
2162	18	2	president
2163	18	0	president elect
2164	18	0	regulation
2165	18	2	republican
2166	18	0	republican lawmakers
2167	18	0	republican leaders
2168	18	0	restriction
2169	18	0	russia
2170	18	0	russian
2171	18	0	sanction
2172	18	1	secretary
2173	18	0	tax break
2174	18	0	terrorist
2175	18	0	transition staff
2176	18	0	transpacifict partnership
2177	18	1	tweet
2178	18	0	twitter
2179	18	0	vladimir putin
2180	18	0	vote
2181	18	0	voter
2182	18	5	wall
2183	18	1	war
2184	18	0	washington
2185	18	0	white house
2186	18	0	hiring freeze
2187	18	0	job
2188	18	0	order
2189	18	0	uncertainty
2190	18	0	work
2191	18	0	freedom caucus
2192	18	0	gerrymander
2193	18	0	house of representatives
2194	18	0	jobs
2195	18	0	executive order
2196	18	0	internet user
2197	18	0	sensitive information
2198	18	0	internet history
2199	18	0	federal communications commission
2200	18	0	virtual private network
2201	18	0	consumer permission
2202	18	0	coal miners
2203	18	0	environmental regulation
2204	18	0	Middle-Eastern countries
2205	18	0	emergency stay
2206	18	0	our country
2207	18	0	refugees
2208	18	0	travel ban
2209	18	0	japan
2210	18	0	navarro
2211	18	0	trade deficit
2212	18	0	trading partners
2213	18	0	military action
2214	18	0	missile
2215	18	0	north korea
2216	18	0	nuclear testing
2217	18	0	rex tillerson
2218	18	0	south korea
2219	18	0	threats
2220	18	0	christopher steele
2221	18	0	fbi
2222	18	0	kremlin election involvement
2223	18	0	mickhail kulagin
2224	18	0	bankruptcy
2225	18	0	bill
2226	18	0	healthcare
2227	18	1	reform
2228	18	0	foreign country
2229	18	0	lawful resistriction
2230	18	0	public safety
2231	18	0	travel
2232	18	0	united states
2233	18	0	american healthcare act
2234	18	0	deductibles
2235	18	0	premiums
2236	18	0	repeal and replace
2237	18	0	ryan
2238	18	1	construction
2239	18	1	cost
2240	18	0	department of homeland security
2241	18	0	U.S.MexicoBorder
2242	18	0	community
2243	18	0	small business
2244	18	0	small business confidence
2245	18	0	affordable care act
2246	18	0	regulations
2247	18	0	small business community
2248	18	0	united states economy
2249	18	0	tax overhaul
2250	19	2	administration
2251	19	0	american energy
2252	19	0	bank
2253	19	0	barack obama
2254	19	1	border
2255	19	0	bridge
2256	19	3	business
2257	19	8	campaign
2258	19	0	climate change
2259	19	0	congress
2260	19	0	conservative
2261	19	0	democracy
2262	19	0	democrat
2263	19	0	democratic party
2264	19	2	economy
2265	19	1	election
2266	19	14	energy
2267	19	1	environment
2268	19	2	government
2269	19	0	hack
2270	19	0	hillary clinton
2271	19	0	house republican
2272	19	0	immigrant
2273	19	0	immigration
2274	19	0	intelligence agency
2275	19	0	keystone pipeline
2276	19	0	lawmaker
2277	19	0	leader
2278	19	0	legislation
2279	19	0	media
2280	19	1	mexico
2281	19	0	money
2282	19	0	moscow
2283	19	0	obamacare
2284	19	0	party
2285	19	5	power
2286	19	0	presidency
2287	19	2	president
2288	19	0	president elect
2289	19	2	regulation
2290	19	1	republican
2291	19	0	republican lawmakers
2292	19	0	republican leaders
2293	19	0	restriction
2294	19	0	russia
2295	19	0	russian
2296	19	0	sanction
2297	19	0	secretary
2298	19	0	tax break
2299	19	0	terrorist
2300	19	0	transition staff
2301	19	0	transpacifict partnership
2302	19	0	tweet
2303	19	0	twitter
2304	19	0	vladimir putin
2305	19	0	vote
2306	19	0	voter
2307	19	0	wall
2308	19	0	war
2309	19	1	washington
2310	19	0	white house
2311	19	0	hiring freeze
2312	19	1	job
2313	19	0	order
2314	19	0	uncertainty
2315	19	0	work
2316	19	0	freedom caucus
2317	19	0	gerrymander
2318	19	0	house of representatives
2319	19	3	jobs
2320	19	0	executive order
2321	19	0	internet user
2322	19	0	sensitive information
2323	19	0	internet history
2324	19	0	federal communications commission
2325	19	0	virtual private network
2326	19	0	consumer permission
2327	19	0	coal miners
2328	19	0	environmental regulation
2329	19	0	Middle-Eastern countries
2330	19	0	emergency stay
2331	19	0	our country
2332	19	0	refugees
2333	19	0	travel ban
2334	19	0	japan
2335	19	0	navarro
2336	19	0	trade deficit
2337	19	0	trading partners
2338	19	0	military action
2339	19	0	missile
2340	19	0	north korea
2341	19	0	nuclear testing
2342	19	0	rex tillerson
2343	19	0	south korea
2344	19	0	threats
2345	19	0	christopher steele
2346	19	0	fbi
2347	19	0	kremlin election involvement
2348	19	0	mickhail kulagin
2349	19	0	bankruptcy
2350	19	1	bill
2351	19	0	healthcare
2352	19	0	reform
2353	19	0	foreign country
2354	19	0	lawful resistriction
2355	19	0	public safety
2356	19	0	travel
2357	19	0	united states
2358	19	0	american healthcare act
2359	19	0	deductibles
2360	19	0	premiums
2361	19	0	repeal and replace
2362	19	0	ryan
2363	19	0	construction
2364	19	0	cost
2365	19	0	department of homeland security
2366	19	0	U.S.MexicoBorder
2367	19	0	community
2368	19	0	small business
2369	19	0	small business confidence
2370	19	0	affordable care act
2371	19	2	regulations
2372	19	0	small business community
2373	19	0	united states economy
2374	19	0	tax overhaul
2375	20	3	administration
2376	20	0	american energy
2377	20	0	bank
2378	20	0	barack obama
2379	20	0	border
2380	20	0	bridge
2381	20	0	business
2382	20	0	campaign
2383	20	0	climate change
2384	20	2	congress
2385	20	1	conservative
2386	20	0	democracy
2387	20	0	democrat
2388	20	0	democratic party
2389	20	0	economy
2390	20	0	election
2391	20	8	energy
2392	20	1	environment
2393	20	0	government
2394	20	0	hack
2395	20	0	hillary clinton
2396	20	0	house republican
2397	20	0	immigrant
2398	20	0	immigration
2399	20	0	intelligence agency
2400	20	0	keystone pipeline
2401	20	0	lawmaker
2402	20	0	leader
2403	20	0	legislation
2404	20	0	media
2405	20	0	mexico
2406	20	0	money
2407	20	0	moscow
2408	20	0	obamacare
2409	20	0	party
2410	20	4	power
2411	20	0	presidency
2412	20	2	president
2413	20	0	president elect
2414	20	0	regulation
2415	20	0	republican
2416	20	0	republican lawmakers
2417	20	0	republican leaders
2418	20	0	restriction
2419	20	0	russia
2420	20	0	russian
2421	20	0	sanction
2422	20	0	secretary
2423	20	0	tax break
2424	20	0	terrorist
2425	20	0	transition staff
2426	20	0	transpacifict partnership
2427	20	0	tweet
2428	20	0	twitter
2429	20	0	vladimir putin
2430	20	0	vote
2431	20	0	voter
2432	20	0	wall
2433	20	0	war
2434	20	0	washington
2435	20	0	white house
2436	20	0	hiring freeze
2437	20	0	job
2438	20	1	order
2439	20	0	uncertainty
2440	20	0	work
2441	20	0	freedom caucus
2442	20	0	gerrymander
2443	20	0	house of representatives
2444	20	0	jobs
2445	20	0	executive order
2446	20	0	internet user
2447	20	0	sensitive information
2448	20	0	internet history
2449	20	0	federal communications commission
2450	20	0	virtual private network
2451	20	0	consumer permission
2452	20	0	coal miners
2453	20	0	environmental regulation
2454	20	0	Middle-Eastern countries
2455	20	0	emergency stay
2456	20	0	our country
2457	20	0	refugees
2458	20	0	travel ban
2459	20	0	japan
2460	20	0	navarro
2461	20	0	trade deficit
2462	20	0	trading partners
2463	20	0	military action
2464	20	0	missile
2465	20	0	north korea
2466	20	0	nuclear testing
2467	20	0	rex tillerson
2468	20	0	south korea
2469	20	0	threats
2470	20	0	christopher steele
2471	20	0	fbi
2472	20	0	kremlin election involvement
2473	20	0	mickhail kulagin
2474	20	0	bankruptcy
2475	20	0	bill
2476	20	0	healthcare
2477	20	0	reform
2478	20	0	foreign country
2479	20	0	lawful resistriction
2480	20	0	public safety
2481	20	0	travel
2482	20	0	united states
2483	20	0	american healthcare act
2484	20	0	deductibles
2485	20	0	premiums
2486	20	0	repeal and replace
2487	20	0	ryan
2488	20	0	construction
2489	20	0	cost
2490	20	0	department of homeland security
2491	20	0	U.S.MexicoBorder
2492	20	1	community
2493	20	0	small business
2494	20	0	small business confidence
2495	20	0	affordable care act
2496	20	2	regulations
2497	20	0	small business community
2498	20	0	united states economy
2499	20	0	tax overhaul
2500	21	1	administration
2501	21	0	american energy
2502	21	0	bank
2503	21	0	barack obama
2504	21	0	border
2505	21	0	bridge
2506	21	0	business
2507	21	0	campaign
2508	21	0	climate change
2509	21	0	congress
